keyword,impressions,clicks,cost,conversions,revenue,quality_score,ctr,cpc,conversion_rate,cpa,roas,CTR,Conversion Rate,CPA,ROAS
furniture,2086,109,137.84,5,271.6,10,0.05225311601150527,1.2645871559633028,0.045871559633027525,27.568,1.9704004643064423,5.225311601150527,4.587155963302752,27.568,1.9704004643064423
data plan,2144,96,540.45,3,147.93,5,0.04477611940298507,5.6296875,0.03125,180.15,0.2737163474882043,4.477611940298507,3.125,180.15,0.2737163474882043
credit card,4677,335,3178.71,9,294.24,2,0.07162711139619414,9.48868656716418,0.026865671641791045,353.19,0.09256585218532046,7.162711139619414,2.6865671641791042,353.19,0.09256585218532046
shopping,827,23,64.93,2,96.5,6,0.02781136638452237,2.8230434782608698,0.08695652173913043,32.465,1.4862159248421376,2.781136638452237,8.695652173913043,32.465,1.4862159248421376
travel,2627,140,524.62,12,381.57,3,0.053292729349067376,3.7472857142857143,0.08571428571428572,43.718333333333334,0.7273264458083947,5.329272934906737,8.571428571428571,43.718333333333334,0.7273264458083947
furniture,3236,89,754.14,4,196.74,10,0.02750309023485785,8.473483146067416,0.0449438202247191,188.535,0.26087994271620657,2.750309023485785,4.49438202247191,188.535,0.26087994271620657
healthcare,2479,120,636.87,3,91.67,3,0.048406615570794675,5.30725,0.025,212.29,0.14393832336269569,4.840661557079468,2.5,212.29,0.14393832336269569
mobile,3759,319,213.17,1,24.57,1,0.08486299547752062,0.668244514106583,0.003134796238244514,213.17,0.11526012103016373,8.486299547752061,0.3134796238244514,213.17,0.11526012103016373
travel,1996,43,86.18,2,53.97,1,0.02154308617234469,2.004186046511628,0.046511627906976744,43.09,0.6262473891854258,2.154308617234469,4.651162790697675,43.09,0.6262473891854258
groceries,4854,295,290.92,23,1326.31,5,0.0607746188710342,0.9861694915254238,0.07796610169491526,12.648695652173913,4.559019661762683,6.07746188710342,7.796610169491526,12.648695652173913,4.559019661762683
credit card,505,39,68.15,2,57.75,4,0.07722772277227723,1.7474358974358977,0.05128205128205128,34.075,0.8473954512105648,7.7227722772277225,5.128205128205128,34.075,0.8473954512105648
travel,1673,76,296.05,12,330.49,3,0.045427375971309025,3.8953947368421056,0.15789473684210525,24.670833333333334,1.1163317007262286,4.542737597130903,15.789473684210526,24.670833333333334,1.1163317007262286
data plan,4700,23,225.07,1,49.94,8,0.004893617021276595,9.785652173913043,0.043478260869565216,225.07,0.22188652419247346,0.48936170212765956,4.3478260869565215,225.07,0.22188652419247346
healthcare,3840,95,416.76,4,333.84,10,0.024739583333333332,4.386947368421053,0.042105263157894736,104.19,0.8010365678088108,2.473958333333333,4.2105263157894735,104.19,0.8010365678088108
education,1946,66,540.83,7,192.78,3,0.03391572456320658,8.19439393939394,0.10606060606060606,77.26142857142858,0.35645211988979897,3.391572456320658,10.606060606060606,77.26142857142858,0.35645211988979897
fashion,2495,153,1252.89,2,68.64,3,0.061322645290581165,8.188823529411765,0.013071895424836602,626.445,0.054785336302468686,6.132264529058117,1.3071895424836601,626.445,0.054785336302468686
data plan,871,18,55.43,2,86.28,6,0.02066590126291619,3.0794444444444444,0.1111111111111111,27.715,1.5565578206747248,2.066590126291619,11.11111111111111,27.715,1.5565578206747248
insurance-life,678,23,162.94,1,68.29,9,0.03392330383480826,7.084347826086956,0.043478260869565216,162.94,0.41911132932367745,3.392330383480826,4.3478260869565215,162.94,0.41911132932367745
travel,2107,76,413.8,1,35.94,2,0.036070242050308496,5.4447368421052635,0.013157894736842105,413.8,0.08685355244079264,3.6070242050308496,1.3157894736842104,413.8,0.08685355244079264
furniture,2494,195,1301.68,17,843.64,7,0.07818765036086608,6.675282051282052,0.08717948717948718,76.56941176470589,0.6481162804990473,7.818765036086608,8.717948717948717,76.56941176470589,0.6481162804990473
data plan,3098,61,525.01,1,70.5,7,0.019690122659780502,8.60672131147541,0.01639344262295082,525.01,0.13428315651130454,1.9690122659780502,1.639344262295082,525.01,0.13428315651130454
shopping,4105,383,656.32,8,358.1,4,0.09330085261875762,1.7136292428198434,0.020887728459530026,82.04,0.5456179912237933,9.330085261875762,2.088772845953003,82.04,0.5456179912237933
home loan,2361,94,473.93,7,214.05,5,0.03981363828886065,5.041808510638298,0.07446808510638298,67.70428571428572,0.4516489776971283,3.981363828886065,7.446808510638298,67.70428571428572,0.4516489776971283
groceries,3836,526,2884.21,8,501.2,10,0.13712200208550573,5.48328897338403,0.015209125475285171,360.52625,0.17377375433827633,13.712200208550573,1.520912547528517,360.52625,0.17377375433827633
home loan,3893,163,123.72,24,687.05,2,0.04187002311841767,0.7590184049079755,0.147239263803681,5.155,5.553265438086,4.187002311841767,14.723926380368098,5.155,5.553265438086
electronics,4975,108,915.09,8,557.92,9,0.021708542713567838,8.473055555555556,0.07407407407407407,114.38625,0.609688664502945,2.1708542713567835,7.4074074074074066,114.38625,0.609688664502945
shopping,4457,518,1670.29,5,212.21,10,0.11622167377159524,3.2244980694980696,0.009652509652509652,334.058,0.127049793748391,11.622167377159524,0.9652509652509652,334.058,0.127049793748391
mobile,4478,262,1724.97,17,794.25,5,0.05850826261723984,6.583854961832061,0.0648854961832061,101.46882352941176,0.46044279030939667,5.850826261723984,6.488549618320611,101.46882352941176,0.46044279030939667
insurance-life,3551,233,605.05,9,235.3,1,0.06561531962827373,2.596781115879828,0.03862660944206009,67.22777777777777,0.3888934798776961,6.561531962827373,3.862660944206009,67.22777777777777,0.3888934798776961
fashion,4557,43,100.28,5,204.62,4,0.009436032477507132,2.332093023255814,0.11627906976744186,20.056,2.0404866374152375,0.9436032477507131,11.627906976744185,20.056,2.0404866374152375
travel,4636,314,1414.46,51,2244.15,6,0.06773080241587576,4.5046496815286625,0.1624203821656051,27.73450980392157,1.5865772096771913,6.773080241587576,16.24203821656051,27.73450980392157,1.5865772096771913
travel,2240,73,77.41,1,98.21,10,0.032589285714285716,1.0604109589041095,0.0136986301369863,77.41,1.2686991344787495,3.2589285714285716,1.36986301369863,77.41,1.2686991344787495
credit card,1744,55,506.62,1,36.78,6,0.03153669724770642,9.211272727272727,0.01818181818181818,506.62,0.07259879199399945,3.153669724770642,1.8181818181818181,506.62,0.07259879199399945
home loan,2900,130,1226.03,7,501.65,8,0.04482758620689655,9.431,0.05384615384615385,175.14714285714285,0.40916617048522463,4.482758620689655,5.384615384615385,175.14714285714285,0.40916617048522463
insurance,241,30,142.74,1,26.47,2,0.12448132780082988,4.758,0.03333333333333333,142.74,0.1854420624912428,12.448132780082988,3.3333333333333335,142.74,0.1854420624912428
data plan,1555,42,104.49,4,117.96,4,0.027009646302250803,2.4878571428571425,0.09523809523809523,26.1225,1.1289118575940282,2.70096463022508,9.523809523809524,26.1225,1.1289118575940282
healthcare,4896,51,253.49,1,33.19,2,0.010416666666666666,4.970392156862745,0.0196078431372549,253.49,0.13093218667403053,1.0416666666666665,1.9607843137254901,253.49,0.13093218667403053
credit card,1425,125,534.88,6,152.75,2,0.08771929824561403,4.27904,0.048,89.14666666666666,0.28557807358659887,8.771929824561402,4.8,89.14666666666666,0.28557807358659887
home loan,1313,47,56.39,6,367.51,8,0.0357958872810358,1.1997872340425533,0.1276595744680851,9.398333333333333,6.517290299698528,3.57958872810358,12.76595744680851,9.398333333333333,6.517290299698528
education,4750,33,102.94,4,217.26,8,0.006947368421052632,3.119393939393939,0.12121212121212122,25.735,2.1105498348552554,0.6947368421052632,12.121212121212121,25.735,2.1105498348552554
home loan,4599,468,2548.85,17,972.88,8,0.10176125244618395,5.446260683760683,0.03632478632478633,149.93235294117648,0.3816937050042176,10.176125244618394,3.632478632478633,149.93235294117648,0.3816937050042176
groceries,3928,134,71.16,15,525.89,2,0.03411405295315682,0.5310447761194029,0.11194029850746269,4.744,7.390247329960652,3.4114052953156824,11.194029850746269,4.744,7.390247329960652
insurance-life,2068,19,176.5,1,56.75,8,0.00918762088974855,9.289473684210526,0.05263157894736842,176.5,0.32152974504249293,0.918762088974855,5.263157894736842,176.5,0.32152974504249293
shopping,4513,228,330.74,6,354.56,5,0.05052071792599158,1.4506140350877192,0.02631578947368421,55.123333333333335,1.0720203180746206,5.0520717925991585,2.631578947368421,55.123333333333335,1.0720203180746206
insurance,2529,140,523.6,17,883.17,7,0.055357848952155,3.74,0.12142857142857143,30.8,1.6867265087853323,5.5357848952155,12.142857142857142,30.8,1.6867265087853323
fashion,1900,52,48.76,1,24.47,1,0.02736842105263158,0.9376923076923076,0.019230769230769232,48.76,0.5018457752255947,2.736842105263158,1.9230769230769231,48.76,0.5018457752255947
insurance,4748,608,3370.45,4,104.74,1,0.12805391743892164,5.5435032894736835,0.006578947368421052,842.6125,0.03107596908424691,12.805391743892164,0.6578947368421052,842.6125,0.03107596908424691
credit card,955,61,101.4,2,76.26,8,0.06387434554973823,1.6622950819672133,0.03278688524590164,50.7,0.7520710059171598,6.387434554973822,3.278688524590164,50.7,0.7520710059171598
mobile,2966,234,796.14,12,789.81,6,0.07889413351314903,3.402307692307692,0.05128205128205128,66.345,0.992049137086442,7.889413351314903,5.128205128205128,66.345,0.992049137086442
groceries,3212,55,470.68,1,38.64,4,0.017123287671232876,8.557818181818181,0.01818181818181818,470.68,0.08209399167162404,1.7123287671232876,1.8181818181818181,470.68,0.08209399167162404
shopping,4592,89,840.41,6,211.14,3,0.019381533101045297,9.442808988764044,0.06741573033707865,140.06833333333333,0.25123451648600087,1.9381533101045296,6.741573033707865,140.06833333333333,0.25123451648600087
groceries,1456,22,65.38,1,32.91,4,0.01510989010989011,2.9718181818181817,0.045454545454545456,65.38,0.5033649434077699,1.510989010989011,4.545454545454546,65.38,0.5033649434077699
fashion,3729,470,2191.16,39,1358.25,2,0.12603915258782517,4.662042553191489,0.08297872340425531,56.18358974358974,0.61987714270067,12.603915258782516,8.297872340425531,56.18358974358974,0.61987714270067
furniture,3728,104,473.06,3,91.89,3,0.027896995708154508,4.548653846153846,0.028846153846153848,157.68666666666667,0.19424597302667737,2.7896995708154506,2.8846153846153846,157.68666666666667,0.19424597302667737
home loan,4196,109,953.55,1,58.53,8,0.025977121067683507,8.748165137614679,0.009174311926605505,953.55,0.06138115463268838,2.5977121067683506,0.9174311926605505,953.55,0.06138115463268838
insurance-life,3339,56,105.5,1,45.2,4,0.016771488469601678,1.8839285714285714,0.017857142857142856,105.5,0.428436018957346,1.6771488469601679,1.7857142857142856,105.5,0.428436018957346
home loan,3791,124,624.86,6,313.55,5,0.0327090477446584,5.039193548387097,0.04838709677419355,104.14333333333333,0.5017924014979356,3.27090477446584,4.838709677419355,104.14333333333333,0.5017924014979356
credit card,3503,42,47.38,1,48.42,8,0.011989723094490437,1.1280952380952383,0.023809523809523808,47.38,1.0219501899535668,1.1989723094490436,2.380952380952381,47.38,1.0219501899535668
insurance,4779,174,1516.04,10,368.86,4,0.03640929064657878,8.712873563218391,0.05747126436781609,151.60399999999998,0.24330492599139866,3.640929064657878,5.747126436781609,151.60399999999998,0.24330492599139866
healthcare,3104,49,330.25,7,287.66,4,0.015786082474226804,6.739795918367347,0.14285714285714285,47.17857142857143,0.8710370931112794,1.5786082474226804,14.285714285714285,47.17857142857143,0.8710370931112794
travel,3472,79,91.69,4,334.34,9,0.022753456221198155,1.160632911392405,0.05063291139240506,22.9225,3.6464172756025737,2.2753456221198154,5.063291139240507,22.9225,3.6464172756025737
data plan,1087,51,264.23,2,156.75,8,0.046918123275068994,5.180980392156863,0.0392156862745098,132.115,0.5932331680732694,4.6918123275068995,3.9215686274509802,132.115,0.5932331680732694
mobile,3421,78,457.54,2,97.32,4,0.0228003507746273,5.865897435897436,0.02564102564102564,228.77,0.21270271451676354,2.28003507746273,2.564102564102564,228.77,0.21270271451676354
groceries,4715,122,859.6,1,56.35,8,0.025874867444326616,7.045901639344263,0.00819672131147541,859.6,0.06555374592833876,2.5874867444326615,0.819672131147541,859.6,0.06555374592833876
mobile,3841,63,424.59,6,267.23,4,0.016401978651392868,6.739523809523809,0.09523809523809523,70.765,0.6293836406886645,1.6401978651392868,9.523809523809524,70.765,0.6293836406886645
healthcare,3860,82,406.6,10,431.38,7,0.021243523316062177,4.958536585365854,0.12195121951219512,40.660000000000004,1.0609444171175602,2.1243523316062176,12.195121951219512,40.660000000000004,1.0609444171175602
furniture,1975,43,266.75,2,61.18,4,0.021772151898734177,6.203488372093023,0.046511627906976744,133.375,0.22935332708528586,2.1772151898734178,4.651162790697675,133.375,0.22935332708528586
travel,1089,33,235.52,1,70.56,10,0.030303030303030304,7.136969696969698,0.030303030303030304,235.52,0.29959239130434784,3.0303030303030303,3.0303030303030303,235.52,0.29959239130434784
electronics,3844,54,330.38,3,189.3,6,0.01404786680541103,6.118148148148148,0.05555555555555555,110.12666666666667,0.5729765724317453,1.4047866805411031,5.555555555555555,110.12666666666667,0.5729765724317453
shopping,2786,80,203.07,7,185.42,1,0.028715003589375447,2.538375,0.0875,29.009999999999998,0.9130841581720589,2.8715003589375447,8.75,29.009999999999998,0.9130841581720589
home loan,693,38,238.23,4,126.24,4,0.05483405483405483,6.269210526315789,0.10526315789473684,59.5575,0.5299080720312304,5.483405483405483,10.526315789473683,59.5575,0.5299080720312304
loan,2559,77,555.38,4,274.99,7,0.03008987885892927,7.212727272727273,0.05194805194805195,138.845,0.49513846375454645,3.008987885892927,5.194805194805195,138.845,0.49513846375454645
travel,3908,42,156.51,1,61.02,10,0.010747185261003071,3.7264285714285714,0.023809523809523808,156.51,0.38987924094307075,1.0747185261003072,2.380952380952381,156.51,0.38987924094307075
groceries,4106,144,354.79,9,606.61,9,0.03507062834875792,2.463819444444445,0.0625,39.42111111111112,1.7097719777896783,3.507062834875792,6.25,39.42111111111112,1.7097719777896783
groceries,3968,285,2736.83,15,1095.5,10,0.07182459677419355,9.602912280701753,0.05263157894736842,182.45533333333333,0.40028061662580433,7.182459677419355,5.263157894736842,182.45533333333333,0.40028061662580433
credit card,4300,252,1948.02,2,112.65,7,0.0586046511627907,7.730238095238096,0.007936507936507936,974.01,0.05782794837835341,5.8604651162790695,0.7936507936507936,974.01,0.05782794837835341
fashion,1942,43,194.88,3,74.0,1,0.022142121524201853,4.532093023255814,0.06976744186046512,64.96,0.3797208538587849,2.214212152420185,6.976744186046512,64.96,0.3797208538587849
groceries,1009,28,72.78,4,249.17,6,0.027750247770069375,2.599285714285714,0.14285714285714285,18.195,3.423605386095081,2.7750247770069376,14.285714285714285,18.195,3.423605386095081
insurance-life,4405,100,338.07,9,303.97,2,0.022701475595913734,3.3807,0.09,37.56333333333333,0.8991333155855297,2.2701475595913734,9.0,37.56333333333333,0.8991333155855297
mobile,4758,125,1246.66,6,399.62,6,0.026271542664985287,9.97328,0.048,207.77666666666667,0.3205525163236167,2.6271542664985286,4.8,207.77666666666667,0.3205525163236167
mobile,3289,174,784.71,15,443.77,3,0.052903618121009424,4.509827586206897,0.08620689655172414,52.314,0.5655210205043901,5.290361812100943,8.620689655172415,52.314,0.5655210205043901
credit card,870,59,420.66,1,51.1,5,0.067816091954023,7.129830508474576,0.01694915254237288,420.66,0.12147577616127038,6.781609195402299,1.694915254237288,420.66,0.12147577616127038
loan,3255,74,672.83,10,429.95,3,0.02273425499231951,9.092297297297298,0.13513513513513514,67.283,0.6390172851983413,2.273425499231951,13.513513513513514,67.283,0.6390172851983413
insurance-life,2601,68,192.95,1,34.28,6,0.026143790849673203,2.8375,0.014705882352941176,192.95,0.17766260689297747,2.6143790849673203,1.4705882352941175,192.95,0.17766260689297747
loan,4824,50,140.55,6,211.19,2,0.010364842454394693,2.8110000000000004,0.12,23.425,1.502596940590537,1.0364842454394694,12.0,23.425,1.502596940590537
fashion,3685,270,2398.41,33,2324.74,10,0.07327001356852103,8.883,0.12222222222222222,72.6790909090909,0.9692838171955587,7.327001356852103,12.222222222222221,72.6790909090909,0.9692838171955587
insurance-life,1728,134,914.42,4,104.6,1,0.0775462962962963,6.824029850746268,0.029850746268656716,228.605,0.11438944904967083,7.75462962962963,2.9850746268656714,228.605,0.11438944904967083
credit card,3521,235,1948.78,1,22.13,1,0.06674240272649816,8.29268085106383,0.00425531914893617,1948.78,0.011355822617227188,6.674240272649816,0.425531914893617,1948.78,0.011355822617227188
education,4108,82,225.41,7,287.3,10,0.019961051606621226,2.7489024390243904,0.08536585365853659,32.20142857142857,1.2745663457699303,1.9961051606621225,8.536585365853659,32.20142857142857,1.2745663457699303
